iter	MAPE	MAE
840	0.1178381397	135917.5535
841	0.1178235197	135907.0015
842	0.1177951872	135876.8
843	0.1177787255	135865.452
844	0.1177627113	135851.1947
845	0.1177236765	135824.8098
846	0.1176996396	135790.0614
847	0.1176745224	135759.4256
848	0.1176444433	135732.7665
849	0.1176173687	135694.1778
850	0.1175953636	135670.1138
851	0.1175729695	135648.9901
852	0.1175498897	135627.1536
853	0.1174990035	135571.2855
854	0.1174855204	135558.5181
855	0.1174617671	135532.9744
856	0.1174438162	135509.7453
857	0.1174172339	135493.0916
858	0.1173948556	135476.7235
859	0.1173722597	135458.9177
860	0.1173523714	135439.4697
861	0.1173269842	135420.655
862	0.1173056039	135398.0411
863	0.1172772108	135371.2446
864	0.1172594392	135351.2656
865	0.1172376764	135333.4262
866	0.1172166381	135298.3006
867	0.1171966339	135281.3402
868	0.1171850475	135269.0737
869	0.1171562292	135244.5814
870	0.1171374528	135232.3975
871	0.1170932683	135188.8978
872	0.1170791167	135165.1197
873	0.1170496721	135125.6149
874	0.1170319725	135106.6067
875	0.1170015434	135072.0153
876	0.1169816309	135052.9287
877	0.116963325	135034.6819
878	0.1169447602	135020.9448
879	0.1169062312	134973.1962
880	0.1168853113	134949.5613
881	0.1168520475	134924.6054
882	0.1168242924	134886.6261
883	0.1168100617	134871.4868
884	0.1167921774	134856.1136
885	0.1167694336	134840.8308
886	0.1167514983	134826.7822
887	0.1167237451	134801.4736
888	0.1166973161	134772.6691
889	0.1166820173	134749.7376
890	0.1166422292	134693.9526
891	0.1166168387	134675.0236
892	0.1165787867	134640.1448
893	0.116535879	134606.7849
894	0.1165182782	134587.2845
895	0.1164967755	134569.9378
896	0.1164773631	134554.1233
897	0.1164579438	134539.9391
898	0.1164297958	134505.0982
899	0.1164139299	134488.5899
900	0.1163922181	134445.7008
901	0.1163665156	134423.4687
902	0.1163353871	134396.7114
903	0.1163120233	134378.3674
904	0.1162982557	134364.7425
905	0.1162632306	134340.224
906	0.1162375821	134309.077
907	0.1162255913	134298.2388
908	0.116213323	134284.0326
909	0.1161964946	134268.7642
910	0.1161763854	134254.3316
911	0.1161461585	134230.5719
912	0.1161310316	134216.7432
913	0.1161072279	134159.7749
914	0.1160926382	134147.2083
915	0.1160734963	134121.6339
916	0.1160612888	134108.6962
917	0.1160468078	134092.0908
918	0.1160278642	134075.2122
919	0.1160052298	134059.5092
920	0.1159815967	134039.2808
921	0.1159673507	134024.7559
922	0.115951085	134012.274
923	0.1159226684	133986.7119
924	0.1158955659	133964.1397
925	0.1158784744	133946.6992
926	0.1158573249	133913.0074
927	0.1158259836	133882.3925
928	0.1158038416	133859.8941
929	0.1157835096	133843.6435
930	0.1157429033	133800.9132
931	0.1157143873	133773.9669
932	0.1156997265	133755.3751
933	0.1156745027	133732.468
934	0.1156514957	133700.2062
935	0.1156233539	133656.129
936	0.1155992714	133619.0845
937	0.1155820724	133597.3519
938	0.1155646638	133570.9338
939	0.1155474505	133552.4538
