iter	Passed	Remaining
898	5678	637
899	5684	631
900	5690	625
901	5697	618
902	5703	612
903	5709	606
904	5715	600
905	5722	593
906	5728	587
907	5734	581
908	5741	574
909	5747	568
910	5753	562
911	5758	555
912	5764	549
913	5770	542
914	5776	536
915	5783	530
916	5789	524
917	5796	517
918	5802	511
919	5808	505
920	5815	498
921	5821	492
922	5828	486
923	5834	479
924	5841	473
925	5848	467
926	5854	461
927	5861	454
928	5867	448
929	5874	442
930	5880	435
931	5886	429
932	5893	423
933	5899	416
934	5905	410
935	5911	404
936	5917	397
937	5923	391
938	5930	385
939	5935	378
940	5941	372
941	5948	366
942	5954	359
943	5960	353
944	5966	347
945	5973	340
946	5979	334
947	5987	328
948	5993	322
949	5999	315
950	6005	309
951	6011	303
952	6018	296
953	6024	290
954	6029	284
955	6036	277
956	6042	271
957	6048	265
958	6054	258
959	6060	252
960	6067	246
961	6073	239
962	6079	233
963	6085	227
964	6092	220
965	6098	214
966	6105	208
967	6111	202
968	6117	195
969	6123	189
970	6129	183
971	6135	176
972	6141	170
973	6148	164
974	6154	157
975	6161	151
976	6167	145
977	6174	138
978	6180	132
979	6186	126
980	6192	119
981	6198	113
982	6204	107
983	6210	100
984	6215	94
985	6221	88
986	6228	82
987	6234	75
988	6240	69
989	6246	63
990	6252	56
991	6259	50
992	6265	44
993	6271	37
994	6278	31
995	6283	25
996	6290	18
997	6296	12
998	6303	6
999	6309	0
